name,cusip,twitter,tweet_date,tweet_text
SPDR GOLD TR,78463V107,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A292,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A359,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A367,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A383,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A409,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A508,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A581,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A607,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A656,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A664,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A698,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A714,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A722,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A755,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A763,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A771,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A789,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A797,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A805,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A854,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78464A870,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R200,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R549,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R556,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R622,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R648,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R663,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R788,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
SPDR SER TR,78468R853,StateStreetETFs,2024-03-17 01:21:46.088021,"Hey @StateStreetETFs Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
ROYAL CARIBBEAN GROUP,V7780T103,NewsfromRCgroup,2024-03-18 01:17:41.667484,"Hey @NewsfromRCgroup Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
ALIBABA GROUP HLDG LTD,01609W102,AlibabaGroup,2024-03-19 01:17:51.254383,"Hey @AlibabaGroup Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
CHEVRON CORP NEW,166764100,Chevron,2024-03-20 01:17:14.874563,"Hey @Chevron Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-24-000002.txt'}"
HOME DEPOT INC,437076102,HomeDepot,2024-03-21 01:18:19.440414,"Hey @HomeDepot Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
CROWDSTRIKE HLDGS INC,22788C105,CrowdStrike,2024-03-22 01:17:08.766578,"Hey @CrowdStrike Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
MERCADOLIBRE INC,58733R102,Mercadolibre,2024-03-23 01:15:42.521335,"Hey @Mercadolibre Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
FIRST SOLAR INC,336433107,FirstSolar,2024-03-24 01:24:26.243567,"Hey @FirstSolar Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
AIRBNB INC,009066101,airbnbhelp,2024-03-25 01:19:16.814280,"Hey @airbnbhelp Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
GENERAL MTRS CO,37045V100,GM,2024-03-26 01:17:19.297966,"Hey @GM Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
VANECK ETF TRUST,92189F106,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F205,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F411,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F437,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F452,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F643,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F676,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F692,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F700,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189F791,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189H201,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189H409,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189H607,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189H805,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
VANECK ETF TRUST,92189H839,vaneck_us,2024-03-27 01:17:25.087466,"Hey @vaneck_us Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt
 'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
LULULEMON ATHLETICA INC,550021109,lululemon,2024-03-28 01:17:48.145822,"Hey @lululemon Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
AMERICAN AIRLS GROUP INC,02376R102,aairwaves,2024-03-29 01:17:53.428113,"Hey @aairwaves Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
NIKE INC,654106103,nikestore,2024-03-30 01:15:19.213459,"Hey @nikestore Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
MONGODB INC,60937P106,lifeatmongodb,2024-03-31 01:24:42.212715,"Hey @lifeatmongodb Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
UBER TECHNOLOGIES INC,90353T100,Uber_Support,2024-04-01 01:24:42.198089,"Hey @Uber_Support Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
QUALCOMM INC,747525103,QCOMResearch,2024-04-02 01:21:58.002121,"Hey @QCOMResearch Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
UNITEDHEALTH GROUP INC,91324P102,UnitedHealthGrp,2024-04-03 01:17:45.973724,"Hey @UnitedHealthGrp Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
MORGAN STANLEY,617446448,SquawkCNBC:\xa0..,2024-04-04 01:19:24.929060,"Hey @SquawkCNBC:\xa0.. Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
ORACLE CORP,68389X105,OracleNews,2024-04-05 01:18:32.425974,"Hey @OracleNews Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
CATERPILLAR INC,149123101,CatMining,2024-04-06 01:16:39.390433,"Hey @CatMining Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
PDD HOLDINGS INC,722304102,pddinnovation,2024-04-07 01:24:32.054974,"Hey @pddinnovation Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CITADEL ADVISORS LLC': 'https://www.sec.gov/Archives/edgar/data/1423053/0000950123-23-010889.txt'}"
WELLS FARGO CO NEW,949746101,WellsFargo,2024-04-08 01:20:00.126674,"Hey @WellsFargo Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
BLACKSTONE INC,09260D107,mrktgresearch,2024-04-09 01:19:05.974467,"Hey @mrktgresearch Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
ASML HOLDING N V,N07059210,ASMLcompany,2024-04-10 01:18:08.199792,"Hey @ASMLcompany Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
LAM RESEARCH CORP,512807108,LamResearch,2024-04-11 01:19:58.566822,"Hey @LamResearch Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
PALANTIR TECHNOLOGIES INC,69608A108,PalantirTech,2024-04-12 01:19:07.153632,"Hey @PalantirTech Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
BLOCK INC,852234103,BIockInc,2024-04-13 01:05:30.177452,"Hey @BIockInc Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
FEDEX CORP,31428X106,FedExHelp,2024-04-14 01:49:54.453164,"Hey @FedExHelp Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
UNITED PARCEL SERVICE INC,911312106,UPS,2024-04-15 03:34:51.267389,"Hey @UPS Did you know that on 2023-12-31 the following hedge funds reported a short against you? Check these link(s): 

    {'CAPITAL FUND MANAGEMENT': 'https://www.sec.gov/Archives/edgar/data/1323645/0001323645-23-000005.txt'}"
